42.923838	74.601654		
42.925463	74.601769		
42.926316	74.601597	Нижне-Аларчинская средняя школа	Нижне-Аларчинская средняя школа
42.929399	74.601773		
42.932321	74.602178		
42.903314	74.608696		
42.909344	74.573567		
42.910841	74.573698		
42.928687	74.570297	Маевка	Маевка
42.885751	74.576026		
42.885781	74.576343		
42.891671	74.575358		
42.904846	74.573623		
42.889578	74.603144		
42.892180	74.596593		
42.884335	74.564177		
42.885874	74.596565		
42.891261	74.597098		
42.892844	74.597422		
42.902517	74.597519		
42.904772	74.597761		
42.906465	74.597567		
41.427298	75.984723		
41.425737	75.965511		
41.425987	75.965326		
41.426850	75.982412		
41.426147	75.959501		
41.427183	75.946369		
41.427247	75.947271		
41.427682	75.941141		
41.427756	75.941914		
41.430137	75.925429		
41.430904	75.911626		
42.833169	74.505380		
41.360303	75.523392		
41.361142	75.507664	Средняя школа имени Абдылда Аралбаева	Средняя школа имени Абдылда Аралбаева
41.393396	75.213951	Сары-Ой	Сары-Ой
42.856374	74.439763	223	223
41.427733	75.989120		
41.428333	75.999532	Сон-Кол	Сон-Кол
41.425329	76.011932		
41.426167	76.010793		
41.427279	76.006851		
41.423589	76.017881		
41.423861	76.017497		
41.136609	75.679642		
41.199977	75.733823		
41.425320	76.043956		
41.426860	76.052103		
41.429141	76.059721		
41.438406	76.129512		
42.523044	72.267126		
42.523360	72.260330		
42.525933	72.244580		
42.526767	72.239916		
42.527594	72.232524		
42.527703	72.233328	Рустам	Рустам
42.518739	72.302283		
42.509203	72.365819		
42.510050	72.358949		
42.510378	72.358453		
42.510420	72.346351		
42.510757	72.361245		
42.510929	72.344897		
42.513231	72.328110		
42.516309	72.312889		
42.516653	72.311993		
42.500123	72.427606		
42.500593	72.426635		
40.863987	73.042117		
42.522427	72.242942		
42.527052	72.212540	Автобаза	Автобаза
42.523141	72.254024		
42.520868	72.252038		
42.515475	72.249515		
42.517240	72.247386		
42.517106	72.362353		
42.522177	72.366450		
42.531112	72.373486		
42.485040	72.487152		
42.485186	72.505091		
42.485493	72.503831		
42.485008	72.513150		
42.485187	72.512776		
42.472669	72.614245		
42.472932	72.614173		
42.483473	72.583156		
42.484551	72.580071		
42.486902	72.569334		
42.766299	76.156594	Аялдама	Аялдама
42.399900	72.991578		
42.408575	72.959762		
42.409116	72.959455		
42.452229	72.724080		
42.453034	72.722195		
42.466587	72.654600		
42.466763	72.655029		
41.887814	72.918151		
41.891834	72.910390		
41.903084	72.902506		
41.904176	72.902556		
41.874576	72.962765		
41.863234	73.001427		
41.846902	73.081363		
41.764748	73.288990		
41.765594	73.197443		
41.766027	73.194813		
41.842683	73.152528		
41.843412	73.149321		
41.762392	73.129388		
41.762410	73.131933		
42.515004	72.245954	Buses to Manas ordo	Buses to Manas ordo
41.638244	72.706284		
41.638823	72.708268		
41.652115	72.747883		
41.652489	72.748914		
41.657031	72.768699		
41.631022	72.686147		
41.625977	72.653230		
41.626024	72.653981		
41.627656	72.676607		
41.478904	72.297971		
41.614941	72.622768		
41.615474	72.623091		
41.618676	72.631178		
41.367276	72.236074		
41.368513	72.236710		
41.371185	72.234519		
41.372343	72.235042		
41.375877	72.236977		
41.376139	72.237296		
41.381448	72.234189		
41.382266	72.230815		
41.383633	72.225214		
41.385574	72.222956		
41.560690	72.173845		
41.663875	72.054322		
41.665357	72.045595		
41.691647	71.994331		
41.716667	71.975470		
42.835371	74.629030	4 микрорайон	4 микрорайон
42.834688	74.100751	Остановка	Остановка
42.821042	75.290211	Полевая	Полевая
42.827236	75.290314	Айыл банк	Айыл банк
42.830422	75.290302	Автовокзал	Автовокзал
42.814050	75.290627	Вет городок	Вет городок
42.821329	75.290440	Полевая	Полевая
42.826179	75.290146	Чайная	Чайная
42.822933	75.290392	Чуйский акимиат	Чуйский акимиат
42.825526	75.290426	Чайная	Чайная
42.828586	75.290290	Народный	Народный
41.266683	72.220161		
41.267634	72.220459		
41.293372	72.209228		
41.293936	72.209157		
41.170871	72.188382		
41.171554	72.188029		
41.183986	72.188614		
41.194680	72.189079		
